slug,name,re,cl_0,cl_alpha_2d,cl_max,alpha_stall,cd_0,cm_ac,cd_min,alpha_minD_deg,k_drag,thickness_pct,camber_pct
goe235-il,GOE 235 (SCHTTE-LANZ) AIRFOIL,500000,0.3244,6.180,1.4802,13.00,0.01378,-0.0612,0.010090,3.7500,0.000458,6.54,3.54
goe238-il,GOE 238 (HANSA-BRANDENBURG) AIRFOIL,500000,0.4472,6.213,1.4198,14.75,0.01504,-0.0698,0.009020,3.7500,0.000365,9.81,5.51
goe239-il,GOE 239 (MVA H.31) AIRFOIL,500000,0.6848,6.207,1.6769,12.50,0.00979,-0.1471,0.009270,-1.5000,0.000088,11.22,6.02
goe240-il,GOE 240 (KOLLER) AIRFOIL,500000,0.5047,6.006,1.4568,13.25,0.00925,-0.0996,0.007200,2.2500,0.000329,7.00,5.16
goe241-il,GOE 241 (MVA PR.1) AIRFOIL,500000,1.0507,5.663,1.9673,17.00,0.01239,-0.2181,0.011920,-0.7500,0.000185,18.88,8.38
goe242-il,GOE 242 (MVA PR.2) AIRFOIL,500000,0.9931,6.429,1.8521,10.50,0.01193,-0.2182,0.010740,-1.7500,0.000153,16.18,7.51
goe243-il,GOE 243 (MVA PR.3) AIRFOIL,500000,1.0810,5.534,1.9599,17.50,0.01164,-0.2365,0.010930,-1.5000,0.000197,19.01,8.40
goe244-il,GOE 244 (MVA PR.4) AIRFOIL,500000,1.1929,4.884,2.1416,14.75,0.01349,-0.2503,0.012280,-1.5000,0.000177,17.68,9.99
goe255-il,GOE 255 (MVA CA.6) AIRFOIL,500000,0.5534,6.061,1.4769,11.25,0.01058,-0.1149,0.010130,-4.0000,0.000058,18.52,4.85
goe256-il,GOE 256 (JUNKERS E) AIRFOIL,500000,0.5174,5.840,1.5288,16.25,0.01002,-0.0973,0.008170,0.7500,0.000117,15.99,4.71
goe257-il,GOE 257 AIRFOIL,500000,0.3866,6.382,1.4128,12.75,0.01149,-0.0715,0.008100,2.5000,0.000393,8.83,4.08
goe264-il,GOE 264 AIRFOIL,500000,0.5416,6.322,1.5116,12.75,0.01042,-0.1092,0.008800,3.0000,0.000447,6.44,5.65
goe265-il,GOE 265 AIRFOIL,500000,0.6145,6.413,1.7585,11.75,0.01053,-0.1098,0.010410,4.7500,0.000276,7.66,7.26
goe269-il,GOE 269 AIRFOIL,500000,0.4840,6.380,1.5738,12.25,0.01065,-0.0947,0.008710,3.7500,0.000359,6.59,5.02
goe274-il,GOE 274 (DAIMLER V) AIRFOIL,500000,0.5611,6.182,1.5533,11.50,0.02717,-0.0805,0.010170,3.7500,0.000343,8.65,4.85
goe275-il,GOE 275 (DAIMLER VI) AIRFOIL,500000,0.4971,5.755,1.5610,13.25,0.01183,-0.0936,0.009620,3.7500,0.000238,7.73,4.71
goe276-il,GOE 276 (DAIMLER VII) AIRFOIL,500000,0.4523,6.189,1.4487,12.25,0.01046,-0.0909,0.008790,2.5000,0.000340,7.26,4.03
goe277-il,GOE 277 (DAIMLER VIII) AIRFOIL,500000,0.4360,6.230,1.4307,11.50,0.00983,-0.0827,0.007680,1.7500,0.000270,8.34,4.39
goe278-il,GOE 278 (DAIMLER IX) AIRFOIL,500000,0.4384,5.838,1.4509,13.00,0.01049,-0.0835,0.008160,2.7500,0.000345,7.44,4.26
goe279-il,GOE 279 (DAIMLER X) AIRFOIL,500000,0.4764,6.095,1.5428,13.00,0.00971,-0.0935,0.002650,-0.7500,0.000179,7.43,4.73
goe280-il,GOE 280 (DAIMLER XI) AIRFOIL,500000,0.4850,5.815,1.3619,9.50,0.01052,-0.0822,0.008760,3.0000,0.000276,7.93,4.55
goe281-il,GOE 281 (DAIMLER XII) AIRFOIL,500000,0.4687,6.029,1.4071,11.50,0.01132,-0.0900,0.007950,3.0000,0.000422,8.04,4.55
goe282-il,GOE 282 (DAIMLER XIII) AIRFOIL,500000,0.5583,5.933,1.4680,11.25,0.00909,-0.1136,0.007980,1.7500,0.000267,9.12,5.02
goe284-il,GOE 284 AIRFOIL,500000,0.4929,6.454,1.6939,15.50,0.01219,-0.0881,0.010100,2.0000,0.000137,17.65,5.13
goe285-il,GOE 285 AIRFOIL,500000,0.3768,6.106,1.4360,13.25,0.00900,-0.0696,0.007170,0.5000,0.000136,11.73,3.72
goe286-il,GOE 286 AIRFOIL,500000,0.3680,6.271,1.5098,12.50,0.01003,-0.0619,0.007770,1.2500,0.000174,9.35,4.10
goe287-il,GOE 287 AIRFOIL,500000,0.4036,6.383,1.4220,13.00,0.01130,-0.0679,0.007970,2.2500,0.000391,8.87,4.88
goe288-il,GOE 288 AIRFOIL,500000,0.6449,6.206,1.8957,16.25,0.01112,-0.1352,0.010650,-2.5000,0.000057,17.39,5.52
goe289-il,GOE 289 (MVA 289) AIRFOIL,500000,0.5987,5.517,1.6275,13.50,0.01027,-0.1171,0.009900,2.0000,0.000136,16.80,6.12
goe290-il,GOE 290 (MVA 290) AIRFOIL,500000,0.3909,6.463,1.4119,10.50,0.01080,-0.0710,0.009770,2.0000,0.000154,17.56,3.87
goe298-il,GOE 298 AIRFOIL,500000,0.4572,6.406,1.7628,17.00,0.01139,-0.0908,0.010720,4.2500,0.000136,12.83,4.53
goe29b-il,GOE 29B AIRFOIL,500000,0.5940,6.455,1.7908,13.00,0.01647,-0.1052,0.011960,4.0000,0.000354,9.43,6.54
goe300-il,GOE 300 (FRIEDRICHSHAFEN G20) AIRFOIL,500000,0.5446,6.149,1.6707,12.25,0.01185,-0.0941,0.009640,4.5000,0.000251,8.43,6.68
goe301-il,GOE 301 (FRIEDRICHSHAFEN G 13) AIRFOIL,500000,0.6854,6.106,1.7536,12.75,0.01122,-0.1335,0.005830,-1.7500,0.000093,9.95,6.49
goe303-il,GOE 303 (FRIEDRICHSHAFEN G03) AIRFOIL,500000,0.6135,6.005,1.6640,13.00,0.00964,-0.1196,0.007850,1.5000,0.000165,9.84,5.88
goe304-il,GOE 304 (FRIEDRICHSHAFEN G02) AIRFOIL,500000,0.6568,6.078,1.7417,14.25,0.01286,-0.1320,0.008590,3.5000,0.000338,8.99,6.32
goe308-il,GOE 308 (MVA H.40) AIRFOIL,500000,0.4503,5.977,1.3087,15.00,0.00921,-0.0741,0.008980,3.0000,0.000299,8.09,5.04
goe309-il,GOE 309 (MVA H.41) AIRFOIL,500000,0.3476,6.119,1.2326,10.25,0.00940,-0.0488,0.007380,1.7500,0.000290,8.43,4.67
goe310-il,GOE 310 (MVA H.42) AIRFOIL,500000,0.4059,5.899,1.2953,14.00,0.00910,-0.0728,0.008180,3.0000,0.000259,8.15,4.81
goe311-il,GOE 311 (MVA H.43) AIRFOIL,500000,0.4694,6.279,1.4021,15.00,0.01005,-0.0816,0.009430,4.2500,0.000240,8.44,6.07
goe314-il,GOE 314 (HANSA-BRANDENBURG) AIRFOIL,500000,0.4351,5.859,1.4770,13.00,0.01471,-0.0728,0.009110,3.7500,0.000296,8.04,4.69
goe315-il,GOE 315 (HANSA-BRANDENBURG III.5) AIRFOIL,500000,0.3598,5.921,1.3742,14.75,0.01221,-0.0564,0.007690,3.0000,0.000359,8.08,4.10
goe316-il,GOE 316 (HANSA-BRANDENBURG IV.5) AIRFOIL,500000,0.3496,6.361,1.4858,12.25,0.01219,-0.0517,0.008920,2.7500,0.000252,9.08,4.24
goe318-il,GOE 318 (HANSA-BRANDENBURG VI.5) AIRFOIL,500000,0.3089,6.478,1.4178,12.25,0.01074,-0.0411,0.007190,1.7500,0.000252,9.13,4.32
goe319-il,GOE 319 (HANSA-BRANDENBURG II) AIRFOIL,500000,0.5254,6.035,1.7742,16.25,0.01284,-0.0838,0.008790,3.2500,0.000291,10.25,5.75
goe320-il,GOE 320 (HANSA-BRANDENBURG II.1) AIRFOIL,500000,0.6042,6.006,1.8610,18.00,0.01337,-0.1021,0.011550,3.5000,0.000334,12.33,6.18
goe321-il,GOE 321 (HANSA-BRANDENBURG III.1) AIRFOIL,500000,0.4469,6.335,1.6612,13.00,0.01177,-0.0681,0.008300,2.2500,0.000215,11.16,5.14
goe322-il,GOE 322 (HANSA-BRANDENBURG IV.1) AIRFOIL,500000,0.5551,6.329,1.5846,11.50,0.01099,-0.0890,0.008540,1.7500,0.000209,13.07,6.02
goe323-il,GOE 323 (HANSA-BRANDENBURG V.1) AIRFOIL,500000,0.4101,6.368,1.6438,13.00,0.01343,-0.0546,0.008330,3.0000,0.000244,11.05,5.17
goe324-il,GOE 324 (HANSA-BRANDENBURG) AIRFOIL,500000,0.4627,6.517,1.7358,14.00,0.01870,-0.0718,0.009690,3.7500,0.000282,13.14,5.95
goe325-il,GOE 325 (PFALZ 54) AIRFOIL,500000,0.4470,6.135,1.4197,13.50,0.01030,-0.0836,0.007790,1.5000,0.000265,8.20,4.67
goe326-il,GOE 326 (PFALZ 55) AIRFOIL,500000,0.4449,6.146,1.4368,11.75,0.01012,-0.0808,0.007420,2.0000,0.000278,8.18,4.72
goe328-il,GOE 328 AIRFOIL,500000,0.4021,6.291,1.4519,14.00,0.01218,-0.0806,0.007570,2.7500,0.000367,8.20,4.35
goe329-il,GOE 329 (PFALZ 58) AIRFOIL,500000,0.5759,6.232,1.5078,10.75,0.01370,-0.1121,0.009940,3.5000,0.000361,10.16,5.53
goe330-il,GOE 330 (PFALZ 59) AIRFOIL,500000,0.6053,5.778,1.4585,11.00,0.00969,-0.1189,0.008010,2.0000,0.000283,10.21,5.76
goe331-il,GOE 331 (PFALZ 60) AIRFOIL,500000,0.7101,5.710,1.7986,13.25,0.01530,-0.1342,0.011740,2.7500,0.000220,10.64,6.87
goe332-il,GOE 332 (PFALZ 61) AIRFOIL,500000,0.7029,5.950,1.6387,10.75,0.01042,-0.1438,0.008530,1.7500,0.000178,11.79,6.36
goe335-il,GOE 335 (D.F.W.) AIRFOIL,500000,0.4605,5.777,1.3544,12.00,0.00882,-0.0877,0.006710,1.2500,0.000307,6.85,4.80
goe336-il,GOE 336 (MVA H.44) AIRFOIL,500000,0.4346,6.282,1.4012,16.75,0.01046,-0.0664,0.008750,2.7500,0.000306,8.95,5.40
goe342-il,GOE 342 AIRFOIL,500000,0.6314,6.249,1.6318,13.00,0.01295,-0.1408,0.009020,2.7500,0.000358,5.40,6.22
goe344-il,GOE 344 (PFALZ 71) AIRFOIL,500000,0.2221,6.635,1.3940,13.00,0.00763,-0.0496,0.005890,0.7500,0.000180,7.20,2.71
goe346-il,GOE 346 (FRIEDRICHSHAFEN-STAAKEN) AIRFOIL,500000,0.3879,5.935,1.4068,11.50,0.01386,-0.0766,0.008230,3.7500,0.000466,5.74,3.79
goe358-il,GOE 358 AIRFOIL,500000,0.6301,6.136,1.6529,12.50,0.00862,-0.1496,0.007880,-1.7500,0.000107,10.87,5.70
goe359-il,GOE 359 AIRFOIL,500000,0.5676,5.889,1.4139,9.50,0.01088,-0.1094,0.008270,2.7500,0.000422,7.80,5.88
goe360-il,GOE 360 AIRFOIL,500000,0.5393,6.197,1.4979,11.25,0.01490,-0.0949,0.009650,4.0000,0.000396,9.68,5.86
goe361-il,GOE 361 AIRFOIL,500000,0.5445,5.880,1.4722,13.00,0.01237,-0.1069,0.008690,3.2500,0.000449,6.80,5.53
goe362-il,GOE 362 AIRFOIL,500000,0.4872,6.005,1.4919,11.25,0.00792,-0.0944,0.006250,0.7500,0.000187,6.60,5.29
goe363-il,GOE 363 AIRFOIL,500000,0.5854,5.851,1.5588,12.50,0.00940,-0.1083,0.008540,1.5000,0.000198,11.07,5.72
goe364-il,GOE 364 AIRFOIL,500000,0.6102,5.821,1.6614,14.00,0.01191,-0.1000,0.009120,2.7500,0.000209,10.80,6.51
goe365-il,GOE 365 AIRFOIL,500000,0.5444,5.435,1.4680,12.75,0.01038,-0.0951,0.007540,1.7500,0.000182,11.70,5.14
goe366-il,GOE 366 AIRFOIL,500000,0.7835,5.586,1.8579,14.00,0.01592,-0.1524,0.012530,5.0000,0.000260,13.15,7.25
goe367-il,GOE 367 AIRFOIL,500000,0.4783,6.068,1.4650,11.75,0.00999,-0.0898,0.008110,0.5000,0.000110,16.28,4.60
goe368-il,GOE 368 AIRFOIL,500000,0.3149,6.037,1.2343,11.25,0.00905,-0.0532,0.008390,3.0000,0.000312,7.71,3.80
goe369-il,GOE 369 AIRFOIL,500000,0.4007,6.026,1.4972,12.75,0.01305,-0.0603,0.006990,2.5000,0.000275,5.85,5.45
goe370-il,GOE 370 AIRFOIL,500000,0.5216,5.378,1.2370,10.75,0.00819,-0.1107,0.006520,2.2500,0.000791,4.65,5.74
goe371-il,GOE 371 AIRFOIL,500000,0.4687,5.794,1.3890,12.75,0.00871,-0.0928,0.006340,1.7500,0.000272,6.95,4.61
goe372-il,GOE 372 AIRFOIL,500000,0.4462,5.509,1.1823,8.00,0.00777,-0.1002,0.005810,0.7500,0.000543,6.20,4.31
goe373-il,GOE 373 AIRFOIL,500000,0.4470,6.171,1.4395,12.25,0.01514,-0.0764,0.009700,5.0000,0.000386,6.50,5.07
goe374-il,GOE 374 AIRFOIL,500000,0.3730,5.977,1.3249,12.00,0.01037,-0.0470,0.007280,0.7500,0.000239,6.45,4.52
goe375-il,GOE 375 AIRFOIL,500000,0.3628,5.950,1.3992,11.25,0.05082,-0.0022,0.010540,5.2500,0.000289,6.50,4.48
goe376-il,GOE 376 AIRFOIL,500000,0.4722,5.845,1.3773,13.25,0.01646,-0.1195,0.009170,4.5000,0.000364,6.60,4.95
goe377-il,GOE 377 AIRFOIL,500000,0.3813,5.758,1.2455,11.00,0.00800,-0.0694,0.005570,0.7500,0.000313,6.45,3.89
goe379-il,GOE 379 AIRFOIL,500000,0.4425,5.876,1.2810,10.25,0.00890,-0.0724,0.006990,1.7500,0.000395,6.45,5.24
goe380-il,GOE 380 AIRFOIL,500000,0.4630,5.896,1.3378,12.50,0.00894,-0.0742,0.007930,2.7500,0.000394,6.55,5.60
goe381-il,GOE 381 AIRFOIL,500000,0.5085,6.057,1.4605,11.00,0.01448,-0.0915,0.009380,4.0000,0.000503,6.38,5.76
goe382-il,GOE 382 AIRFOIL,500000,0.5903,5.742,1.7178,16.25,0.01093,-0.0991,0.010220,1.5000,0.000146,20.03,6.03
goe383-il,GOE 383 AIRFOIL,500000,0.4915,6.079,1.5916,17.00,0.00972,-0.0798,0.009620,0.7500,0.000118,20.18,4.98
goe384-il,GOE 384 AIRFOIL,500000,0.6717,5.497,1.8027,16.75,0.01220,-0.1212,0.010070,1.2500,0.000170,19.56,6.85
goe385-il,GOE 385 AIRFOIL,500000,0.3944,6.269,1.4145,11.25,0.01016,-0.0675,0.007410,1.7500,0.000235,9.89,4.14
goe386-il,GOE 386 AIRFOIL,500000,0.5511,5.696,1.7368,17.50,0.01211,-0.1007,0.010710,2.5000,0.000189,20.26,5.44
goe387-il,GOE 387 AIRFOIL,500000,0.5626,5.860,1.5970,16.25,0.01079,-0.0967,0.008600,1.5000,0.000130,14.85,5.52
goe388-il,GOE 388 AIRFOIL,500000,0.4723,5.831,1.4566,11.75,0.01667,-0.1107,0.014990,1.2500,0.000492,10.20,5.43
goe389-il,GOE 389 AIRFOIL,500000,0.4411,6.006,1.3827,14.75,0.00703,-0.0889,0.006510,0.2500,0.000194,10.33,3.97
goe390-il,GOE 390 AIRFOIL,500000,0.7054,5.332,1.7740,18.75,0.01183,-0.1330,0.011330,2.2500,0.000199,20.31,6.90
goe391-il,GOE 391 AIRFOIL,500000,0.3092,5.771,1.0974,9.00,0.00812,-0.0701,0.005160,1.0000,0.000556,5.10,3.21
goe392-il,GOE 392 AIRFOIL,500000,0.5307,4.997,1.3050,10.25,0.00698,-0.1166,0.006620,0.2500,0.000533,10.15,4.84
goe393-il,GOE 393 AIRFOIL,500000,0.2994,6.300,1.4209,13.25,0.00931,-0.0465,0.007760,3.5000,0.000339,6.08,4.21
goe394-il,GOE 394 AIRFOIL,500000,0.5287,6.240,1.5364,13.50,0.00947,-0.1086,0.008710,2.7500,0.000334,6.11,5.88
goe395-il,GOE 395 AIRFOIL,500000,0.6671,6.250,1.6073,12.50,0.00999,-0.1472,0.007690,4.0000,0.000422,6.11,6.98
goe396-il,GOE 396 AIRFOIL,500000,0.5136,5.479,1.1520,7.25,0.00785,-0.1049,0.006280,1.7500,0.000498,4.70,5.77
goe397-il,GOE 397 AIRFOIL,500000,0.3535,5.769,1.1966,9.25,0.00892,-0.0699,0.006130,2.0000,0.000558,5.10,3.96
goe398-il,GOE 398 AIRFOIL,500000,0.5197,5.887,1.4910,12.75,0.00747,-0.0792,0.007470,0.0000,0.000105,13.85,4.85
goe399-il,GOE 399 AIRFOIL,500000,0.4081,5.828,1.3152,12.00,0.00828,-0.0782,0.006010,0.7500,0.000252,6.90,4.22
goe400-il,GOE 400 AIRFOIL,500000,0.4051,6.227,1.4645,13.00,0.00895,-0.0756,0.008240,4.2500,0.000325,6.12,4.89
goe401-il,GOE 401 AIRFOIL,500000,0.4470,5.975,1.4234,12.75,0.01083,-0.0786,0.008750,3.2500,0.000229,7.10,4.86
goe402-il,GOE 402 AIRFOIL,500000,0.4947,6.014,1.4283,10.25,0.01318,-0.0862,0.008590,3.2500,0.000368,6.80,5.73
goe403-il,GOE 403 AIRFOIL,500000,0.4335,5.619,1.2665,9.50,0.00769,-0.0911,0.005850,0.5000,0.000554,6.65,4.32
goe404-il,GOE 404 AIRFOIL,500000,0.4811,6.216,1.6924,15.25,0.01132,-0.0816,0.009830,3.0000,0.000140,13.19,4.96
goe405-il,GOE 405 AIRFOIL,500000,0.6600,5.471,1.3952,9.00,0.00943,-0.1366,0.008260,2.5000,0.000274,11.10,6.54
goe406-il,GOE 406 AIRFOIL,500000,0.5304,6.272,1.5335,11.25,0.01395,-0.0851,0.010300,3.0000,0.000220,11.69,5.53
goe407-il,GOE 407 AIRFOIL,500000,0.4817,6.307,1.4422,11.75,0.01072,-0.0803,0.008270,2.5000,0.000207,9.46,4.78
goe408-il,GOE 408 AIRFOIL,500000,0.3753,7.056,1.3543,13.25,0.00980,-0.0729,0.008390,2.7500,0.000300,7.75,4.14
goe409-il,GOE 409 AIRFOIL,500000,0.0075,5.982,1.2035,16.00,0.00623,0.0000,0.006230,0.0000,0.000175,12.70,0.00
goe410-il,GOE 410 AIRFOIL,500000,-0.0023,6.346,1.3136,16.25,0.00926,0.0000,0.009180,-2.5000,0.000049,16.10,0.00
goe411-il,GOE 411 AIRFOIL,500000,0.0007,6.459,0.9031,10.25,0.00631,0.0000,0.006310,0.0000,0.000350,13.20,0.00
goe412-il,GOE 412 AIRFOIL,500000,0.5654,5.999,1.5054,11.75,0.00884,-0.1185,0.007550,0.5000,0.000143,13.13,5.10
goe413-il,GOE 413 AIRFOIL,500000,0.5275,6.447,1.5196,16.25,0.01025,-0.1145,0.009550,3.7500,0.000237,16.35,4.65
goe414-il,GOE 414 AIRFOIL,500000,0.5558,5.859,1.3347,15.75,0.00863,-0.1148,0.007780,0.5000,0.000226,13.61,5.25
goe415-il,GOE 415 AIRFOIL,500000,0.3267,6.108,1.2778,10.25,0.00803,-0.0515,0.006700,0.2500,0.000211,8.47,3.66
goe416a-il,GOE 416A AIRFOIL,500000,0.1755,6.244,1.2142,11.50,0.00801,-0.0389,0.007270,-2.7500,0.000113,11.66,1.33
goe417-il,GOE 417 AIRFOIL,500000,0.5800,5.781,1.4786,11.00,0.01347,-0.1144,0.009280,3.7500,0.000396,6.00,6.13
goe417a-il,GOE 417A (GEW. PLATTE) AIRFOIL,500000,0.5331,5.306,1.4836,12.00,0.02034,-0.1170,0.007890,-0.5000,0.000197,3.20,5.90
goe418-il,GOE 418 AIRFOIL,500000,0.4968,5.925,1.5837,16.50,0.01095,-0.0934,0.009010,3.5000,0.000200,12.70,5.08
goe419-il,GOE 419 AIRFOIL,500000,0.4508,5.125,1.1076,8.75,0.00538,-0.1008,0.005320,-0.2500,0.000644,5.30,4.40
goe420-il,GOE 420 AIRFOIL,500000,0.4738,5.486,1.4648,14.25,0.00969,-0.1073,0.009670,-0.7500,0.000066,18.75,4.30
goe421-il,GOE 421 AIRFOIL,500000,0.8683,4.652,1.7802,15.25,0.01175,-0.1907,0.011390,-4.0000,0.000095,19.01,8.11
goe422-il,GOE 422 AIRFOIL,500000,0.7054,5.288,1.6474,12.50,0.01051,-0.1416,0.009320,1.2500,0.000183,17.07,6.51
goe423-il,GOE 423 AIRFOIL,500000,0.5191,6.426,1.3313,8.50,0.01049,-0.0997,0.009760,0.7500,0.000212,16.94,5.06
goe424-il,GOE 424 AIRFOIL,500000,0.4777,6.377,1.5484,13.25,0.01080,-0.0769,0.010750,-0.5000,0.000052,19.93,4.78
goe425-il,GOE 425 AIRFOIL,500000,0.4569,6.436,1.5763,11.50,0.00978,-0.0808,0.009240,1.7500,0.000091,16.02,4.54
goe426-il,GOE 426 AIRFOIL,500000,0.4912,6.201,1.4823,10.25,0.00973,-0.0983,0.008340,1.5000,0.000143,13.60,4.55
goe427-il,GOE 427 AIRFOIL,500000,0.5448,5.258,1.3289,10.00,0.00756,-0.1095,0.005970,1.2500,0.000519,4.60,5.70
goe428-il,GOE 428 AIRFOIL,500000,0.5108,5.727,1.3790,12.50,0.00835,-0.0994,0.006600,0.7500,0.000264,7.90,5.22
goe429-il,GOE 429 AIRFOIL,500000,-0.0056,6.505,1.2627,12.75,0.00735,0.0029,0.007350,-0.2500,0.000158,11.38,0.19
goe430-il,GOE 430 AIRFOIL,500000,0.6457,6.064,1.6293,13.25,0.00858,-0.1570,0.008490,-0.7500,0.000116,13.38,4.82
goe431-il,GOE 431 AIRFOIL,500000,0.8233,4.965,1.6271,13.25,0.00938,-0.2001,0.009180,0.7500,0.000194,11.80,7.22
goe432-il,GOE 432 AIRFOIL,500000,0.4226,5.952,1.4324,12.25,0.00806,-0.0792,0.006710,0.5000,0.000151,7.70,4.33
goe433-il,GOE 433 AIRFOIL,500000,0.6068,6.348,1.5789,13.75,0.01001,-0.1381,0.010000,0.2500,0.000142,17.42,4.85
goe434-il,GOE 434 AIRFOIL,500000,0.6584,6.149,1.6852,18.75,0.01224,-0.1445,0.011950,-3.5000,0.000102,22.75,5.18
goe435-il,GOE 435 AIRFOIL,500000,0.5971,5.893,1.7212,18.75,0.01354,-0.1307,0.013070,1.5000,0.000245,26.05,4.66
goe436-il,GOE 436 AIRFOIL,500000,0.4080,5.899,1.4398,14.00,0.00922,-0.0741,0.007370,1.0000,0.000131,11.00,3.75
goe437-il,GOE 437 AIRFOIL,500000,0.4674,5.675,1.2825,9.50,0.00797,-0.0933,0.006200,0.7500,0.000302,7.05,4.80
goe438-il,GOE 438 AIRFOIL,500000,0.4102,5.912,1.4465,14.75,0.00967,-0.0745,0.007390,1.5000,0.000148,11.00,3.77
goe439-il,GOE 439 AIRFOIL,500000,0.5035,5.774,1.3750,12.00,0.00835,-0.0982,0.006510,0.7500,0.000268,7.90,5.22
goe440-il,GOE 440 AIRFOIL,500000,1.0514,4.015,1.4592,6.75,0.01361,-0.2309,0.013290,0.2500,0.000896,15.25,9.70
goe441-il,GOE 441 AIRFOIL,500000,0.9308,6.104,2.0201,13.50,0.01297,-0.1983,0.012500,-3.0000,0.000052,15.99,7.72
goe442-il,GOE 442 AIRFOIL,500000,0.4244,5.931,1.4383,12.50,0.00827,-0.0802,0.006550,0.5000,0.000152,7.70,4.33
goe443-il,GOE 443 AIRFOIL,500000,-0.0171,5.427,0.6004,7.00,0.00487,0.0000,0.004760,-1.0000,0.000749,5.00,0.00
goe444-il,GOE 444 AIRFOIL,500000,-0.0253,5.621,0.6038,7.25,0.00544,0.0000,0.005220,-1.0000,0.000655,5.60,0.00
goe445-il,GOE 445 AIRFOIL,500000,-0.0170,6.065,0.6391,7.50,0.00558,0.0000,0.005280,-1.2500,0.000664,6.40,0.00
goe446-il,GOE 446 AIRFOIL,500000,0.7220,5.815,1.5827,9.75,0.01021,-0.1584,0.008340,1.7500,0.000203,12.88,6.33
goe447-il,GOE 447 AIRFOIL,500000,0.8550,5.704,1.7043,10.75,0.01138,-0.1826,0.009640,3.2500,0.000224,12.69,8.01
goe448-il,GOE 448 AIRFOIL,500000,1.0827,5.598,1.8117,9.75,0.01640,-0.2316,0.012970,2.2500,0.000347,12.90,10.51
goe449-il,GOE 449 AIRFOIL,500000,0.5738,5.378,1.4841,17.75,0.00820,-0.1056,0.008140,0.2500,0.000112,16.95,5.39
goe450-il,GOE 450 AIRFOIL,500000,0.5697,5.820,1.4919,14.75,0.00881,-0.1224,0.004970,-3.0000,0.000125,8.90,5.18
goe451-il,GOE 451 AIRFOIL (modified line 6),500000,0.3900,5.268,1.1172,9.75,0.01427,-0.1032,0.012590,-0.7500,0.000665,4.40,5.57
goe456-il,GOE 456 AIRFOIL,500000,0.5318,5.350,1.1936,7.75,0.00750,-0.1177,0.006000,0.5000,0.000364,7.20,5.20
goe457-il,GOE 457 AIRFOIL,500000,0.4449,5.916,1.4113,11.25,0.00837,-0.0881,0.006940,0.7500,0.000174,7.83,4.22
goe458-il,GOE 458 AIRFOIL,500000,0.5304,5.533,1.1100,6.75,0.00749,-0.1171,0.006000,0.5000,0.000371,7.20,5.20
goe459-il,GOE 459 AIRFOIL,500000,0.0047,6.759,1.1953,15.00,0.00646,0.0000,0.006460,0.0000,0.000129,12.70,0.00
goe460-il,GOE 460 AIRFOIL,500000,-0.0014,4.439,1.1470,16.25,0.00899,0.0000,0.008960,-1.5000,0.000061,20.50,0.00
goe462-il,GOE 462 AIRFOIL,500000,1.0002,6.653,1.8563,8.00,0.02140,-0.1867,0.009720,4.5000,0.000860,10.98,13.37
goe464-il,GOE 464 AIRFOIL,500000,0.7960,6.198,1.8769,14.00,0.01773,-0.1450,0.006110,2.0000,0.000314,7.72,9.91
goe474-il,GOE 474 AIRFOIL,500000,0.3148,5.807,1.2488,11.75,0.00757,-0.0663,0.005560,0.5000,0.000222,6.95,2.90
goe476-il,GOE 476 AIRFOIL,500000,0.5183,6.303,1.4716,14.25,0.01077,-0.0981,0.009330,2.5000,0.000156,14.47,5.21
goe477-il,GOE 477 AIRFOIL,500000,0.4918,5.584,1.3438,15.75,0.00830,-0.0976,0.006540,1.5000,0.000236,10.05,4.88
goe478-il,GOE 478 AIRFOIL,500000,0.4905,5.746,1.4662,17.50,0.00923,-0.0986,0.007380,1.2500,0.000143,13.35,4.30
goe479-il,GOE 479 AIRFOIL,500000,0.4433,5.844,1.3978,18.00,0.00702,-0.0791,0.006880,0.2500,0.000156,11.60,4.00
goe480-il,GOE 480 AIRFOIL,500000,0.5546,5.900,1.4739,14.25,0.01028,-0.1105,0.008060,2.5000,0.000189,11.75,5.50
goe481-il,GOE 481 AIRFOIL,500000,0.7253,4.932,1.6857,17.25,0.02965,-0.1520,0.021930,7.0000,0.000180,13.39,8.81
goe481a-il,GOE 481A AIRFOIL,500000,0.4275,5.584,1.5689,16.50,0.01131,-0.0945,0.011020,-1.7500,0.000061,15.33,5.50
goe482-il,GOE 482 AIRFOIL,500000,0.9576,5.653,1.9126,13.75,0.01236,-0.1942,0.012170,1.2500,0.000151,16.54,8.79
goe483-il,GOE 483 AIRFOIL,500000,0.5287,5.454,1.2982,8.75,0.00784,-0.0973,0.007280,2.7500,0.000527,5.45,5.82
goe484-il,GOE 484 AIRFOIL,500000,0.5701,5.316,1.4850,12.50,0.00810,-0.1403,0.006060,1.7500,0.000392,6.25,4.95
goe488-il,GOE 488 AIRFOIL,500000,0.3488,5.687,1.2747,11.75,0.00782,-0.0727,0.005540,0.7500,0.000252,6.81,3.04
goe490-il,GOE 490 AIRFOIL,500000,0.4079,5.892,1.2797,14.00,0.00794,-0.0767,0.006690,1.0000,0.000210,8.81,3.83
goe491-il,GOE 491 AIRFOIL,500000,0.1940,6.418,1.0687,10.00,0.00766,-0.0329,0.006130,1.0000,0.000269,4.85,2.94
