alpha,beta,Fx,Fy,Fz,Mx,My,Mz,status,stage,score,wall_seconds,timestamp,case_dir,study_macro_file,macro_file,output_file,data_file,stdout_file,force_plot,completion_file,run_script,console_log,n_average,n_samples
-65.621,-88.088,11.2305,107.6178,-27.7676,0.684,-7.9123,3.7835,ok,infill_mirror,0.8064338962838506,160.09821462631226,1779256653.838969,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\run_console.log,1.0,1.0
-65.621,88.088,11.2305,-107.6178,-27.7676,-0.684,-7.9123,-3.7835,ok,infill,0.8064338962838506,160.09821462631226,1779256653.838969,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0501_infill_a-65.621_b+88.088\run_console.log,1.0,1.0
-65.488,-45.609,59.5764,107.2395,754.8016,-294.4086,-312.3779,67.8924,ok,infill_mirror,0.030647226124656,160.102303981781,1779348127.6571567,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\run_console.log,1.0,1.0
-65.488,45.609,59.5764,-107.2395,754.8016,294.4086,-312.3779,-67.8924,ok,infill,0.030647226124656,160.102303981781,1779348127.6571567,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0757_infill_a-65.488_b+45.609\run_console.log,1.0,1.0
-65.26,-28.265,53.4858,33.375,874.8537,-289.2001,-344.2959,24.1777,ok,doe_mirror,,160.23994398117063,1779084849.6253374,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\run_console.log,1.0,1.0
-65.26,28.265,53.4858,-33.375,874.8537,289.2001,-344.2959,-24.1777,ok,doe,,160.23994398117063,1779084849.6253374,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0146_doe_a-65.260_b+28.265\run_console.log,1.0,1.0
-64.653,-21.795,48.6141,22.1888,854.3047,-218.0549,-332.1375,13.6704,ok,infill_mirror,0.0321386833758914,160.10325074195862,1779334168.560783,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\run_console.log,1.0,1.0
-64.653,21.795,48.6141,-22.1888,854.3047,218.0549,-332.1375,-13.6704,ok,infill,0.0321386833758914,160.10325074195862,1779334168.560783,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0689_infill_a-64.653_b+21.795\run_console.log,1.0,1.0
-64.518,-36.639,53.3725,69.7652,841.6892,-327.0856,-349.9145,42.9418,ok,infill_mirror,1.1618286076873008,176.11047506332395,1779112776.119861,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\run_console.log,1.0,1.0
-64.518,36.639,53.3725,-69.7652,841.6892,327.0856,-349.9145,-42.9418,ok,infill,1.1618286076873008,176.11047506332395,1779112776.119861,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0267_infill_a-64.518_b+36.639\run_console.log,1.0,1.0
-64.51,-84.501,12.65,109.2721,17.6616,-15.7255,-11.3471,10.4527,ok,infill_mirror,1.1798783519572846,170.30934882164,1779103430.611261,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\run_console.log,1.0,1.0
-64.51,84.501,12.65,-109.2721,17.6616,15.7255,-11.3471,-10.4527,ok,infill,1.1798783519572846,170.30934882164,1779103430.611261,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0258_infill_a-64.510_b+84.501\run_console.log,1.0,1.0
-64.338,-41.741,52.1228,89.2119,791.1837,-316.8705,-328.553,53.3903,ok,infill_mirror,0.9319123487876024,170.18965530395508,1779219833.90349,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\run_console.log,1.0,1.0
-64.338,41.741,52.1228,-89.2119,791.1837,316.8705,-328.553,-53.3903,ok,infill,0.9319123487876024,170.18965530395508,1779219833.90349,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0396_infill_a-64.338_b+41.741\run_console.log,1.0,1.0
-64.308,-48.336,58.6523,112.4301,715.4785,-275.2036,-295.6847,68.1869,ok,infill_mirror,0.8963725649137638,166.3543426990509,1779244272.762766,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\run_console.log,1.0,1.0
-64.308,48.336,58.6523,-112.4301,715.4785,275.2036,-295.6847,-68.1869,ok,infill,0.8963725649137638,166.3543426990509,1779244272.762766,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0432_infill_a-64.308_b+48.336\run_console.log,1.0,1.0
-63.58,-15.811,45.552,11.2856,845.2611,-160.8399,-323.061,8.7035,ok,infill_mirror,0.9968105552741688,170.2772924900055,1779196228.9118288,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\run_console.log,1.0,1.0
-63.58,15.811,45.552,-11.2856,845.2611,160.8399,-323.061,-8.7035,ok,infill,0.9968105552741688,170.2772924900055,1779196228.9118288,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0363_infill_a-63.580_b+15.811\run_console.log,1.0,1.0
-63.166,-78.892,16.5598,114.6291,112.5502,-51.1963,-34.7268,29.7717,ok,infill_mirror,0.8802212092142926,188.39832067489624,1779243205.0479798,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\run_console.log,1.0,1.0
-63.166,78.892,16.5598,-114.6291,112.5502,51.1963,-34.7268,-29.7717,ok,infill,0.8802212092142926,188.39832067489624,1779243205.0479798,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0426_infill_a-63.166_b+78.892\run_console.log,1.0,1.0
-62.831,-7.443,43.2793,3.9204,833.2735,-79.5508,-300.5126,5.6312,ok,infill_mirror,0.0313717047357119,160.1000428199768,1779337794.8008409,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\run_console.log,1.0,1.0
-62.831,7.443,43.2793,-3.9204,833.2735,79.5508,-300.5126,-5.6312,ok,infill,0.0313717047357119,160.1000428199768,1779337794.8008409,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0707_infill_a-62.831_b+07.443\run_console.log,1.0,1.0
-62.658,-55.483,45.9352,118.8321,574.6725,-241.8671,-239.4467,65.6261,ok,infill_mirror,1.0116714050547797,192.372193813324,1779191844.3932235,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483,F:\Project_Spearhead\AeroDB\v13\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\database.java,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\output.out,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\force.png,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\output.dat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\run_gpu.bat,F:\Project_Spearhead\AeroDB\v13\runs\cases\0340_infill_a-62.658_b+55.483\run_console.log,1.0,1.0
